Movie_1,Movie_2,Movie_3,Movie_4,Movie_5,Movie_6,Movie_7,Movie_8,Movie_9,Movie_10,Movie_11,Movie_12,Movie_13,Movie_14,Movie_15,Movie_16,Movie_17,Movie_18,Movie_19,Movie_20,Movie_21,Movie_22,Movie_23,Movie_24,Movie_25,Movie_26,Movie_27,Movie_28,Movie_29,Movie_30,Movie_31,Movie_32,Movie_33,Movie_34,Movie_35,Movie_36,Movie_37,Movie_38,Movie_39,Movie_40,Movie_41,Movie_42,Movie_43,Movie_44,Movie_45,Movie_46,Movie_47,Movie_48,Movie_49,Movie_50,Movie_51,Movie_52,Movie_53,Movie_54,Movie_55,Movie_56,Movie_57,Movie_58,Movie_59,Movie_60,Movie_61,Movie_62,Movie_63,Movie_64,Movie_65,Movie_66,Movie_67,Movie_68,Movie_69,Movie_70,Movie_71,Movie_72,Movie_73,Movie_74,Movie_75,Movie_76,Movie_77,Movie_78,Movie_79,Movie_80,Movie_81,Movie_82,Movie_83,Movie_84,Movie_85,Movie_86,Movie_87,Movie_88,Movie_89,Movie_90,Movie_91,Movie_92,Movie_93,Movie_94,Movie_95,Movie_96,Movie_97,Movie_98,Movie_99,Movie_100,Movie_101,Movie_102,Movie_103,Movie_104,Movie_105,Movie_106,Movie_107,Movie_108,Movie_109,Movie_110,Movie_111,Movie_112,Movie_113,Movie_114,Movie_115,Movie_116,Movie_117,Movie_118,Movie_119,Movie_120,Movie_121,Movie_122,Movie_123,Movie_124,Movie_125,Movie_126,Movie_127,Movie_128,Movie_129,Movie_130,Movie_131,Movie_132,Movie_133,Movie_134,Movie_135,Movie_136,Movie_137,Movie_138,Movie_139,Movie_140,Movie_141,Movie_142,Movie_143,Movie_144,Movie_145,Movie_146,Movie_147,Movie_148,Movie_149,Movie_150,Movie_151,Movie_152,Movie_153,Movie_154,Movie_155,Movie_156,Movie_157,Movie_158,Movie_159,Movie_160,Movie_161,Movie_162,Movie_163,Movie_164,Movie_165,Movie_166,Movie_167,Movie_168,Movie_169,Movie_170,Movie_171,Movie_172,Movie_173,Movie_174,Movie_175,Movie_176,Movie_177,Movie_178,Movie_179,Movie_180,Movie_181,Movie_182,Movie_183,Movie_184,Movie_185,Movie_186,Movie_187,Movie_188,Movie_189,Movie_190,Movie_191,Movie_192,Movie_193,Movie_194,Movie_195,Movie_196,Movie_197,Movie_198,Movie_199,Movie_200
1,5,1,2,5,5,5,4,2,1,1,5,3,3,4,1,5,4,5,1,3,2,2,5,4,2,4,1,5,4,5,2,3,1,2,5,4,5,4,5,1,3,4,2,3,1,4,5,5,3,5,3,3,2,2,2,5,4,4,2,2,4,2,3,1,3,4,2,1,2,3,2,3,1,5,5,1,2,5,3,5,3,1,5,1,4,1,5,3,1,5,2,3,2,2,4,1,2,3,2,4,5,3,3,5,4,4,1,3,1,2,1,1,5,1,2,1,4,1,5,5,5,1,2,3,5,1,3,4,4,5,5,4,5,4,1,3,1,4,1,4,1,3,4,5,5,5,4,5,2,3,2,4,4,3,1,3,2,2,2,2,1,4,4,3,4,4,4,1,1,4,2,4,3,5,3,5,1,1,4,5,1,1,4,1,5,3,1,2,1,3,4,4,3,4,1,5,1,5,2
3,3,1,4,3,5,4,5,3,5,2,5,1,2,1,5,4,1,4,2,5,4,1,3,2,2,4,2,5,2,5,2,5,1,1,2,2,2,5,3,2,2,4,2,3,1,4,4,4,1,5,5,1,4,3,1,4,4,2,1,5,4,5,5,2,2,1,1,4,3,4,5,1,1,1,1,3,4,1,3,2,3,1,1,3,1,1,3,4,5,4,3,1,4,3,3,2,1,2,5,3,3,1,2,2,1,2,1,2,1,5,1,1,2,2,1,1,2,3,4,5,1,2,4,1,2,2,3,1,4,5,3,5,1,4,4,4,2,4,2,4,5,5,4,4,2,2,2,1,2,2,1,4,3,1,2,1,5,5,4,2,5,1,2,4,2,2,1,2,1,1,2,4,4,3,5,2,2,1,4,2,4,3,2,1,4,5,4,4,5,4,3,2,2,2,4,5,4,2,5
2,2,3,3,4,3,5,1,5,2,2,3,2,1,4,4,5,4,3,3,2,3,3,4,1,2,5,4,2,4,3,5,5,1,2,5,4,2,3,1,3,5,3,4,4,2,1,1,4,3,3,2,5,5,2,5,4,1,1,5,5,5,1,5,3,3,4,2,4,1,3,2,3,5,1,2,4,1,4,4,4,5,4,3,2,2,1,3,4,3,4,4,2,5,1,2,4,1,4,2,4,1,4,2,4,1,3,3,5,5,2,4,4,4,2,2,4,1,2,5,1,3,4,5,5,5,5,4,5,5,1,2,3,4,3,3,2,4,1,2,5,5,3,1,3,5,4,2,1,2,2,3,5,1,2,1,1,5,2,1,1,2,2,2,3,2,5,1,3,2,4,3,3,3,3,1,1,3,4,2,3,3,2,1,3,3,3,3,2,1,4,2,4,4,2,1,1,1,2,2
5,2,5,4,2,5,1,4,2,3,4,4,5,2,5,4,1,2,2,2,1,4,3,4,1,5,5,3,5,1,3,1,2,5,2,4,2,5,4,5,5,5,1,5,4,4,3,5,1,5,4,2,5,1,4,5,3,2,4,3,4,2,3,3,2,2,2,4,4,1,3,3,5,3,1,1,2,3,1,2,1,3,3,2,3,2,3,5,2,5,3,4,3,4,3,2,1,2,4,3,3,3,1,1,2,2,4,1,5,2,5,2,5,5,2,1,2,1,3,3,3,3,4,4,2,5,4,4,5,4,5,4,3,5,3,2,5,5,1,4,5,1,1,1,3,1,5,2,4,3,1,1,3,3,5,5,2,5,5,3,3,4,3,3,5,5,3,3,4,1,3,2,4,1,5,3,2,5,3,1,3,3,2,4,5,5,3,2,4,3,5,3,1,4,3,2,5,1,2,5
1,5,4,3,5,1,4,3,4,2,2,3,2,3,2,2,2,3,5,5,2,5,4,2,4,5,3,1,3,3,5,3,5,1,5,4,5,4,3,3,4,3,2,1,5,1,3,1,2,2,5,3,3,2,4,1,2,1,5,2,5,4,4,3,5,2,1,1,5,2,3,4,4,3,2,1,1,1,2,2,5,5,3,3,1,2,5,1,5,2,2,3,2,2,1,2,4,1,3,1,1,2,1,5,4,5,3,4,2,4,2,1,2,3,5,4,5,5,5,5,1,3,3,2,2,2,3,3,3,2,1,5,3,3,4,3,5,2,4,5,1,5,3,2,5,4,5,4,4,5,4,2,3,1,5,4,3,4,3,5,4,1,1,5,4,5,3,5,1,2,4,2,1,2,3,2,5,1,4,1,5,1,2,2,3,5,5,4,4,4,5,3,4,2,4,4,5,1,1,2
4,2,2,4,2,2,3,2,1,3,5,4,5,4,3,5,1,2,4,5,4,2,3,3,1,1,3,4,4,4,4,2,3,5,3,1,4,3,4,4,2,2,4,3,5,2,5,5,4,2,4,2,1,3,1,3,3,3,2,2,3,1,5,3,5,1,5,2,1,2,5,4,1,4,3,4,2,2,5,5,3,2,1,3,4,1,3,4,1,5,2,4,2,4,2,4,2,5,2,4,2,2,3,4,2,4,3,4,4,4,1,2,1,2,2,3,1,1,5,3,2,2,5,2,1,5,5,2,2,5,1,2,2,5,3,1,2,2,3,2,4,5,2,4,2,5,4,4,5,3,3,5,2,1,2,4,1,4,4,5,3,3,3,3,1,3,5,2,4,2,1,5,4,1,5,4,3,4,1,1,4,5,5,3,1,3,3,5,3,2,3,3,1,4,3,3,4,1,1,2
5,1,1,2,4,1,1,3,5,4,3,5,4,5,4,1,4,2,3,2,5,5,2,4,3,1,3,3,4,5,4,4,1,5,5,1,3,5,2,2,2,3,2,1,5,1,5,1,1,4,3,1,3,3,4,1,1,2,3,4,3,1,2,1,5,2,4,4,3,3,2,1,2,5,2,2,5,1,5,2,3,4,1,1,5,3,2,3,5,1,2,5,4,4,4,1,1,3,3,4,5,4,2,2,4,5,3,4,5,5,2,3,5,4,5,4,5,2,3,5,5,2,5,1,1,4,5,4,5,2,3,3,4,1,5,3,4,5,2,4,1,5,5,3,3,4,1,3,5,4,4,1,3,3,1,5,4,1,2,1,4,5,2,2,2,4,1,3,4,4,4,3,4,3,2,1,4,3,2,5,1,5,1,4,3,1,4,2,4,5,1,3,5,2,4,1,2,3,5,1
2,3,4,3,5,2,3,1,5,1,3,3,5,5,4,3,3,1,4,1,3,1,2,5,1,1,3,4,1,2,3,4,1,5,5,5,3,5,4,3,2,2,5,3,5,5,2,2,3,5,3,4,4,1,2,3,5,1,4,5,1,1,4,5,5,1,2,2,2,1,2,4,1,2,3,5,1,5,5,2,3,2,3,3,5,5,3,3,3,5,4,4,1,4,2,5,4,3,3,2,1,3,4,3,1,2,1,1,5,3,3,4,1,2,3,3,2,5,4,3,3,4,4,3,4,4,2,4,2,1,4,2,1,4,4,5,3,5,4,5,5,4,3,1,4,4,2,1,4,3,1,2,1,2,4,4,1,3,5,1,5,4,3,1,5,1,1,3,5,4,4,4,2,2,3,5,5,2,2,2,3,1,1,1,5,1,3,2,5,1,2,5,4,3,3,3,3,3,1,1
4,5,1,3,2,2,5,4,4,1,4,4,3,2,1,4,4,2,5,1,4,1,1,5,4,1,4,4,3,5,1,1,4,1,3,3,2,1,1,5,4,5,3,1,1,5,5,2,2,2,5,4,5,3,1,4,1,4,4,3,3,3,1,3,4,1,4,2,1,4,4,1,2,1,3,3,3,5,2,1,5,2,4,1,3,2,4,2,4,2,3,5,4,1,1,2,5,4,5,2,4,1,1,4,4,4,1,4,4,5,2,5,2,2,2,1,1,4,5,5,4,5,4,3,5,1,3,4,1,5,2,4,5,5,4,4,4,5,3,2,5,4,3,2,3,4,2,3,3,3,2,4,2,3,3,4,1,4,2,3,5,3,1,1,4,5,2,4,3,5,3,5,5,5,2,5,4,1,5,2,3,5,1,2,2,3,5,4,5,2,5,4,4,2,1,2,4,4,5,3
4,1,2,4,5,5,3,2,4,3,1,4,3,1,5,2,2,1,4,2,2,1,1,5,1,1,3,4,3,1,5,4,3,3,4,1,4,3,2,4,5,3,3,2,2,2,2,1,4,5,5,3,1,3,5,4,1,1,5,3,4,1,3,1,3,2,3,5,4,1,3,5,4,3,3,1,2,1,2,4,1,5,5,5,5,2,3,4,5,4,1,2,2,2,3,3,2,3,4,4,4,4,1,1,2,5,3,3,2,3,4,3,2,3,2,3,4,5,1,1,4,3,2,3,4,2,5,2,1,3,5,5,2,1,1,1,5,2,5,1,1,2,1,5,2,5,4,4,5,3,1,4,5,2,5,4,1,5,4,5,5,4,3,2,2,2,4,3,1,1,1,3,1,4,5,1,5,3,2,5,5,1,5,1,2,5,2,2,1,2,5,5,1,2,2,2,2,4,1,3
3,4,2,5,2,2,3,4,1,2,1,1,4,5,2,3,3,3,1,5,5,4,1,5,3,3,3,5,3,5,5,2,3,5,5,3,3,3,4,3,2,1,5,3,4,5,5,2,4,5,2,4,4,3,4,2,4,4,4,3,5,4,1,5,1,4,3,2,5,4,1,4,2,4,1,1,4,4,5,3,2,3,4,3,2,3,2,1,1,4,3,1,3,1,4,1,1,2,4,5,3,5,5,2,5,1,2,2,2,4,5,2,1,1,2,4,3,2,3,4,2,2,1,2,2,2,1,3,1,1,2,2,5,5,4,5,2,4,3,5,5,2,2,1,1,5,5,4,5,2,2,4,3,3,2,1,3,1,2,2,1,2,5,2,5,4,1,3,4,1,3,5,3,5,2,2,5,4,3,5,4,3,4,5,3,3,4,2,3,4,2,1,4,3,1,5,1,1,1,2
2,2,1,3,3,1,1,3,4,5,1,1,2,2,1,4,4,2,5,1,4,4,1,5,2,1,5,3,3,5,2,1,4,1,2,3,1,5,1,1,3,3,4,3,3,1,3,1,1,5,1,4,1,1,2,4,2,5,1,4,4,5,3,4,3,5,3,5,1,1,1,2,4,5,3,5,2,3,2,3,4,1,1,4,4,1,5,3,5,5,4,1,3,1,1,1,4,1,1,3,4,5,2,1,1,3,5,2,3,2,3,3,4,3,5,4,2,4,2,2,2,3,5,4,2,5,2,2,1,2,1,1,2,5,5,3,1,5,5,3,1,2,1,4,5,3,1,3,4,2,2,5,1,4,1,1,3,5,5,1,1,4,1,5,3,4,3,1,4,3,4,2,2,5,4,4,5,2,4,5,5,4,2,3,2,4,4,4,2,3,3,5,5,1,1,1,1,3,4,3
3,5,3,1,5,1,5,5,2,5,2,4,1,3,4,3,1,3,5,4,2,3,4,2,1,1,4,2,4,4,2,5,3,3,3,4,3,4,4,2,1,2,5,3,2,2,2,5,5,3,1,3,1,1,5,5,2,3,1,1,1,2,5,5,2,3,3,2,5,3,1,1,5,2,2,3,5,5,3,5,5,3,5,3,4,2,2,5,1,1,2,1,3,3,4,1,2,4,5,3,2,2,1,2,5,1,1,4,1,4,5,2,5,1,2,2,3,5,4,5,5,2,5,5,5,3,2,4,1,2,3,4,1,2,1,3,5,1,2,3,3,3,5,5,2,3,4,3,2,3,3,4,2,3,5,1,4,4,2,5,5,5,2,2,2,3,3,4,4,1,1,4,1,3,4,2,5,2,1,2,4,4,1,4,2,5,1,5,3,5,4,2,5,5,2,1,2,3,5,2
5,1,5,5,2,1,3,2,2,1,4,5,2,1,2,1,1,3,1,1,4,5,3,5,2,3,3,1,4,1,4,3,3,4,1,1,3,1,3,3,2,4,4,2,2,5,3,5,3,4,5,3,4,4,2,2,5,1,1,4,3,5,5,5,3,4,3,5,3,4,1,5,1,2,1,2,3,2,1,4,4,1,1,2,1,1,1,1,5,5,4,2,4,4,2,2,4,1,1,3,3,3,4,2,5,2,5,2,2,5,1,3,4,4,1,1,4,5,4,2,5,1,4,1,5,2,2,1,5,2,2,2,5,2,5,1,5,1,1,2,1,1,3,3,3,4,5,5,3,2,3,5,3,2,5,1,2,4,3,5,2,4,5,5,3,2,1,5,2,4,1,5,3,3,1,5,5,4,4,3,3,5,2,4,1,1,1,3,2,1,3,4,4,2,3,5,4,3,2,4
3,5,5,2,4,2,5,2,4,4,3,3,1,3,1,3,4,4,2,4,4,1,2,4,4,5,4,5,3,3,4,2,4,3,5,5,3,4,3,3,5,5,3,5,4,4,1,3,2,4,5,3,2,2,2,2,4,1,5,4,1,4,5,4,5,3,4,3,4,3,3,3,2,1,1,3,2,2,5,2,3,5,1,1,4,3,4,1,2,5,4,3,1,1,5,1,4,1,1,5,2,3,3,4,3,5,5,1,1,4,2,1,5,1,4,4,1,2,3,5,2,4,5,5,3,4,3,3,2,4,4,2,4,2,4,1,4,1,3,3,3,5,3,1,2,2,5,4,3,4,2,1,5,5,5,3,5,1,1,5,2,2,5,3,2,5,1,4,2,3,4,4,3,3,5,1,3,3,4,2,2,3,1,3,1,4,5,4,5,4,3,3,1,3,2,3,2,4,4,5
5,3,3,5,3,2,4,1,1,4,1,1,2,4,5,4,3,3,4,1,2,3,5,2,5,1,5,5,3,1,5,2,4,4,3,5,2,2,5,5,1,4,5,5,2,3,4,4,4,1,4,2,5,2,1,1,2,3,3,1,3,2,1,4,3,3,2,2,2,3,3,1,3,1,2,4,3,2,4,2,4,3,2,3,1,2,4,2,5,5,1,2,2,4,4,4,2,2,5,3,4,3,3,1,2,2,5,2,1,2,4,4,5,4,1,2,3,2,1,2,2,4,1,4,5,5,1,1,5,3,5,2,5,5,4,1,4,4,4,2,1,5,2,4,2,2,4,4,2,2,1,1,4,4,2,3,1,3,2,5,5,5,5,2,1,1,3,4,5,1,2,4,3,3,1,2,2,1,1,1,1,2,2,1,2,3,2,2,4,2,1,1,1,5,2,4,1,1,5,3
5,1,1,2,3,1,4,1,5,5,2,1,1,2,1,3,2,2,3,4,1,1,4,5,2,2,5,3,5,3,2,1,3,2,2,3,4,3,2,1,5,4,2,1,4,1,2,1,2,1,1,4,5,4,3,3,2,1,4,1,5,1,2,4,3,5,1,5,5,5,5,4,5,5,4,2,3,3,5,5,3,1,1,5,3,1,1,3,1,3,4,5,3,2,3,4,2,1,2,2,1,2,1,2,1,3,4,4,2,4,4,2,1,5,3,4,2,1,2,5,4,5,1,3,4,1,2,2,3,3,4,1,1,3,5,3,3,2,3,5,2,2,5,5,2,2,2,5,1,4,4,3,5,2,1,3,3,2,5,4,1,2,1,5,5,3,2,3,3,1,2,2,5,4,2,3,2,4,1,5,5,2,1,2,5,1,2,5,2,3,4,3,1,3,5,5,2,3,1,4
3,1,3,3,2,5,4,4,3,2,3,3,1,2,1,3,4,3,4,1,3,3,1,4,1,3,2,3,1,3,4,4,3,2,1,1,2,1,5,1,2,5,2,1,1,5,4,2,3,2,5,2,4,2,2,2,3,4,5,4,2,5,4,4,3,3,4,5,2,2,3,2,5,1,3,2,4,1,5,5,3,1,2,3,1,5,4,5,4,3,1,3,3,2,5,5,4,1,3,4,2,2,2,5,2,1,3,2,3,4,5,2,1,2,2,4,1,2,1,5,1,4,1,1,5,5,3,1,2,5,5,4,1,1,1,4,2,2,2,3,4,4,3,1,2,5,2,4,3,3,4,4,3,4,2,3,3,5,2,2,1,5,4,3,5,1,1,2,3,1,4,2,5,3,2,5,1,1,2,1,2,4,1,3,1,3,2,3,1,5,2,3,1,1,4,4,5,2,4,5
3,2,2,4,2,5,2,1,5,5,2,2,4,1,4,2,1,3,4,2,5,5,2,3,3,1,5,3,4,3,4,5,4,2,4,2,3,2,5,5,4,5,1,4,1,5,3,3,5,3,3,5,5,1,2,1,4,4,3,4,3,5,2,5,5,5,3,3,2,5,2,3,5,2,4,5,4,4,1,5,2,2,2,4,5,1,3,1,2,1,4,2,1,1,3,2,3,2,3,1,4,3,2,5,5,3,1,3,4,2,5,2,2,3,1,2,1,4,4,1,3,3,3,5,4,4,2,1,5,5,2,1,3,2,3,3,3,3,4,2,5,1,4,2,3,4,1,3,2,4,3,4,3,3,3,4,5,1,4,2,1,1,3,2,4,3,2,2,1,2,5,2,5,3,4,4,5,1,4,2,4,3,2,3,4,1,2,3,5,3,5,5,1,5,2,4,3,2,5,2
2,1,5,2,3,1,2,3,3,5,2,5,3,2,5,5,4,1,3,3,5,3,3,2,4,2,2,3,3,3,2,2,4,5,2,3,2,1,2,2,1,4,2,1,1,1,4,1,5,3,5,2,4,4,4,2,1,2,1,1,5,1,2,1,2,4,5,1,4,4,2,4,4,1,3,1,3,4,3,4,1,2,3,5,2,3,4,4,4,4,4,1,3,2,3,3,1,1,4,4,3,1,2,3,1,3,1,3,2,1,5,4,1,3,4,3,1,3,1,1,4,1,2,5,2,1,5,3,3,2,4,5,5,4,3,1,3,1,3,5,5,1,3,1,1,3,1,1,3,2,2,4,2,3,1,3,5,3,2,4,1,1,2,4,5,4,4,2,4,1,4,2,4,4,1,1,2,3,1,2,4,1,5,2,5,1,5,3,1,4,2,5,3,5,1,5,2,5,5,4
3,5,4,5,5,3,5,3,5,3,5,3,1,5,4,5,5,4,5,1,4,4,3,3,4,4,5,1,3,2,5,5,1,3,2,3,3,1,5,1,3,2,5,1,4,2,4,3,2,2,5,3,1,2,1,3,3,4,1,1,5,3,3,3,3,5,4,3,2,4,5,4,4,5,2,3,2,3,5,1,5,4,3,5,2,1,2,2,4,3,3,5,4,5,3,4,3,4,1,1,3,4,5,1,5,1,3,5,4,1,4,2,5,1,4,3,2,2,4,5,3,4,4,4,4,4,4,3,3,4,3,1,1,2,1,2,3,4,4,1,3,5,4,3,4,1,5,4,3,2,4,2,3,4,5,1,1,3,5,5,1,2,3,5,4,3,1,4,3,3,2,4,1,3,2,1,4,1,4,1,4,3,4,1,5,1,1,1,5,1,1,3,2,5,5,1,5,5,4,2
5,2,5,3,2,4,5,1,5,5,5,2,5,2,4,3,3,3,5,2,3,4,3,5,1,3,5,5,1,3,3,4,5,3,3,2,1,4,1,2,2,2,3,1,1,5,3,4,4,5,2,3,1,5,1,1,1,2,4,2,2,4,4,5,2,3,1,3,3,3,4,5,2,4,5,5,5,5,1,1,4,2,2,4,2,4,2,3,1,4,5,2,4,3,3,1,4,4,2,5,3,5,3,2,1,4,3,3,4,1,3,5,2,1,5,3,1,4,1,3,2,5,4,1,2,2,5,1,1,5,2,1,4,3,1,4,2,5,4,4,1,5,5,4,4,2,1,5,3,4,3,4,5,1,3,2,5,3,4,1,4,1,4,3,2,4,3,3,4,2,1,3,3,3,3,4,1,4,2,1,5,2,4,3,4,4,4,2,5,3,3,4,4,4,4,2,2,1,1,2
4,3,2,2,1,5,3,3,5,1,3,1,1,4,5,5,4,1,1,3,5,3,3,5,3,5,1,1,2,3,3,5,3,2,4,4,1,2,1,5,4,5,2,1,1,3,2,2,1,5,3,1,4,3,3,1,4,3,5,1,5,5,1,5,2,4,4,5,4,3,3,4,2,2,1,1,3,4,5,1,4,2,4,2,1,3,2,4,1,5,1,1,3,3,2,2,2,5,3,4,3,4,5,5,4,4,2,5,3,4,2,2,5,2,2,1,4,1,3,1,3,3,5,1,5,2,5,1,5,4,4,4,2,1,1,4,4,5,2,2,5,4,1,5,2,4,3,5,4,1,3,3,1,1,1,5,5,4,3,3,3,2,2,1,3,4,4,4,2,2,5,3,3,3,5,4,4,5,5,3,5,3,1,3,1,2,2,3,2,3,5,5,2,2,3,1,1,4,2,2
3,2,3,2,3,1,5,5,2,1,5,5,3,5,2,1,3,4,2,3,3,4,1,4,4,2,2,5,3,2,3,4,2,2,4,3,3,1,1,1,3,4,5,5,5,2,5,5,4,1,4,2,1,3,3,2,4,4,3,4,3,4,2,4,4,4,5,5,3,2,2,5,3,2,2,4,5,2,5,4,5,4,2,1,2,2,4,2,5,2,5,1,5,5,4,4,4,5,2,4,2,2,2,4,2,1,5,4,3,2,5,3,3,5,1,5,2,2,2,3,4,1,5,3,2,5,1,4,2,4,3,4,2,2,1,3,1,4,5,2,1,2,5,2,4,5,3,1,2,4,1,2,4,5,3,2,2,2,3,2,3,3,5,1,4,3,1,3,5,5,5,5,1,2,4,3,2,1,1,4,4,5,2,1,2,3,5,2,3,4,5,5,3,5,1,5,2,4,2,3
5,4,4,5,2,1,3,5,1,5,3,2,2,3,3,2,2,5,1,5,4,1,1,3,5,1,1,3,2,4,2,1,4,2,2,5,5,4,4,1,5,3,1,3,5,2,2,1,4,5,3,3,1,1,5,2,1,5,2,4,4,4,3,4,5,1,2,5,2,1,3,1,1,1,2,1,5,4,4,5,3,4,2,3,1,3,1,4,1,3,1,5,1,5,2,5,3,2,3,2,2,5,2,3,3,2,2,1,1,2,2,4,1,5,3,5,1,1,4,4,5,4,4,2,2,4,3,3,2,3,3,2,3,5,5,1,3,5,5,5,4,2,3,5,1,4,4,2,3,1,3,5,1,1,3,3,4,5,5,2,3,5,2,3,2,5,4,1,4,1,2,3,3,3,4,3,1,1,1,3,5,1,1,5,3,3,4,3,1,4,5,5,2,4,5,2,1,5,2,2
4,3,1,3,2,5,3,3,5,3,5,1,4,5,5,5,4,2,1,5,3,1,5,2,3,5,4,3,4,1,3,3,4,1,1,4,5,2,4,4,5,5,3,3,1,5,1,4,1,4,4,5,1,5,4,3,2,2,5,4,5,5,3,5,1,3,2,5,5,2,3,3,4,1,3,5,1,3,4,1,2,5,1,1,1,1,2,1,2,1,1,2,1,3,2,5,3,1,1,5,3,2,3,5,2,2,4,1,2,2,4,4,2,5,4,3,5,3,3,5,2,1,3,5,3,1,4,4,4,3,3,5,2,1,4,2,1,4,4,2,1,5,4,2,2,5,5,2,2,3,1,5,5,5,2,4,1,2,1,2,5,4,3,2,2,5,3,5,2,5,1,1,1,3,1,4,3,5,5,4,1,5,5,5,3,5,4,3,3,5,2,4,4,4,3,3,3,3,3,2
4,4,5,4,2,3,2,3,5,3,1,1,3,1,4,4,2,4,5,5,2,1,5,4,4,3,2,1,3,4,2,2,5,4,4,3,4,4,1,2,1,4,3,5,1,1,3,4,5,1,3,1,4,4,1,5,4,2,5,4,5,2,1,2,5,3,3,5,3,4,5,4,5,2,5,5,1,3,3,2,2,2,1,2,5,3,4,5,5,1,1,1,3,2,3,3,3,3,4,2,3,3,3,3,2,4,5,5,2,1,1,1,4,4,1,1,3,3,1,4,4,1,2,3,2,4,2,5,5,4,4,2,1,4,3,1,5,1,2,4,3,2,4,1,5,4,4,5,2,4,1,3,4,3,5,4,4,3,5,1,4,1,2,4,3,5,1,2,4,2,1,3,3,4,1,4,5,2,4,2,5,4,1,3,1,5,4,2,5,4,3,3,5,2,2,1,3,5,4,2
3,3,5,1,2,2,3,1,1,1,1,4,1,5,1,4,2,3,1,1,2,3,4,4,1,2,4,3,1,4,5,1,1,1,2,1,4,5,5,2,4,2,2,1,3,2,2,5,3,3,5,5,2,3,2,1,4,1,5,2,5,1,1,3,3,1,1,4,5,4,3,3,4,3,4,2,1,5,5,5,3,3,2,2,3,1,3,4,3,1,3,3,3,2,3,4,4,5,2,1,4,2,1,4,1,2,5,5,2,2,5,3,3,3,1,3,5,3,4,5,5,3,5,4,1,2,2,4,4,2,2,5,2,1,5,3,2,4,1,5,1,3,5,2,3,4,1,1,1,5,1,1,2,2,2,2,2,3,3,1,2,1,3,1,4,5,3,3,4,5,2,5,4,5,4,4,2,2,5,2,3,5,1,5,3,1,5,4,4,1,1,2,5,3,1,1,2,5,2,1
4,1,2,3,5,2,3,4,3,3,5,5,3,2,1,1,2,4,2,1,5,5,5,5,5,3,4,5,4,4,3,4,2,1,5,5,5,3,1,5,1,2,2,5,5,2,2,1,2,5,2,1,4,4,1,1,5,2,2,2,2,5,2,5,1,1,4,1,4,3,3,3,3,2,1,2,5,2,3,3,2,4,2,1,5,1,5,5,4,5,2,5,1,1,3,1,4,2,1,4,5,5,3,5,2,1,4,3,5,4,5,1,3,3,5,4,3,1,5,4,3,4,5,5,5,1,1,3,3,4,2,3,1,1,2,2,2,1,4,1,4,3,1,2,4,2,2,1,5,2,5,1,4,5,4,5,2,5,1,2,2,3,1,3,4,4,2,1,5,1,1,5,1,4,1,4,4,5,2,4,3,5,2,4,3,5,1,4,1,5,4,5,2,1,1,3,5,5,2,3
5,5,4,4,5,3,1,1,4,3,4,5,4,1,3,1,4,3,4,2,5,5,5,3,4,3,1,2,1,2,5,2,5,1,2,1,1,2,3,2,5,4,4,3,3,1,3,2,5,5,5,4,1,1,1,1,4,4,4,3,1,3,3,5,1,2,3,1,1,1,3,3,1,4,5,3,3,4,1,4,4,1,3,3,1,5,2,4,1,2,5,4,1,1,4,4,3,4,5,3,3,3,5,4,1,1,3,1,3,4,4,4,3,5,4,5,5,1,4,4,5,2,2,3,2,3,5,4,3,3,1,4,4,3,3,4,2,1,2,5,3,3,4,5,2,5,2,4,2,5,4,2,2,1,2,1,5,2,1,4,3,5,4,4,5,4,4,1,3,4,3,1,5,3,1,1,1,3,2,4,1,5,2,2,1,5,4,1,3,3,4,5,3,2,5,3,2,5,1,3
5,5,4,1,5,2,5,5,5,5,5,2,3,3,3,2,1,1,5,2,4,5,4,5,1,4,5,1,3,3,4,4,4,2,4,5,3,1,5,2,3,1,3,1,5,4,4,5,4,5,1,5,2,3,1,4,5,1,3,2,4,1,4,1,2,1,3,4,5,1,1,3,1,3,1,5,1,3,3,5,5,5,1,4,5,4,5,5,2,2,5,2,2,3,2,4,5,5,4,1,5,1,2,2,5,1,3,5,5,2,4,4,1,3,2,3,3,4,1,4,3,2,1,5,3,3,3,1,3,3,3,3,5,1,4,2,1,4,4,4,4,2,4,5,2,3,3,2,4,2,1,4,5,2,5,1,5,1,2,1,3,1,2,1,5,5,1,3,5,5,3,4,4,4,3,3,5,3,3,2,5,1,3,4,4,3,3,1,1,4,4,1,4,2,1,3,2,3,4,3
4,5,4,4,3,4,5,4,4,1,2,1,5,2,5,4,2,3,4,2,5,1,3,2,5,3,4,4,3,2,1,4,4,5,1,1,1,1,4,4,1,4,2,4,2,4,5,4,5,3,2,2,5,5,4,2,5,4,4,1,1,3,2,5,2,4,5,1,5,1,4,3,1,1,3,3,5,4,2,1,4,4,4,4,4,5,5,3,5,1,1,5,4,3,3,5,2,5,4,4,5,2,4,1,1,1,1,4,3,4,3,2,2,4,3,4,4,3,5,2,2,2,2,2,4,4,4,5,5,5,3,1,4,4,3,3,2,3,3,2,5,2,2,2,3,1,3,4,5,1,4,3,1,5,2,2,4,3,3,5,3,5,4,1,4,4,2,3,5,2,3,2,1,3,1,1,3,1,5,5,4,2,4,2,5,5,5,1,1,1,3,1,3,1,3,3,4,4,1,4
